movieId,imdbId,release_date,title,main_director,soup
27136,165303,1967-10-25,Le Samouraï,Jean-Pierre Melville,pari bar jazz hear garag hitman jazzclub polic canari treason danger stakeout frenchnoir filmnoir lastjob professionalassassin verylittledialogu silentprotagonist alaindelon françoispérier nathaliedelon jean-pierremelville jean-pierremelville jean-pierremelville
97998,1556243,2012-09-28,The Hypnotist,Lasse Hallström,trauma psychologist hypnotist brokenic hypnot tobiaszilliacus mikaelpersbrandt lenaolin lassehallström lassehallström lassehallström
71738,34175,1941-12-25,The Shanghai Gesture,Josef von Sternberg,gambl casino shanghai suspens genetierney walterhuston victormature josefvonsternberg josefvonsternberg josefvonsternberg
3897,181875,2000-09-15,Almost Famous,Cameron Crowe,hotelroom sandiego drugaddict stewardess overdos groupi musicjournalist rock heavymet concert swimmingpool basedontruestori promiscu comingofag ontheroad domineeringmoth reconcili semiautobiograph innocencelost bustrip aspiringwrit katehudson billycrudup francesmcdormand cameroncrowe cameroncrowe cameroncrowe
73015,1230414,2009-12-23,It's Complicated,Nancy Meyers,graduat exhusband womandirector merylstreep alecbaldwin stevemartin nancymeyers nancymeyers nancymeyers
169670,4255304,2016-10-21,The Void,Jeremy Gillespie,nurs mutant mutat burnedal murder gore morgu decapit blood hospit doctor pregnantwoman mutil axe lovecraftian aaronpoole kathleenmunroe arthindle jeremygillespie jeremygillespie jeremygillespie
8916,358135,2004-10-15,Shall We Dance?,Peter Chelsom,jealousi wifehusbandrelationship dancingmast richardgere jenniferlopez susansarandon peterchelsom peterchelsom peterchelsom
8482,37988,1945-03-01,The Picture of Dorian Gray,Albert Lewin,paint attic georgesanders hurdhatfield donnareed albertlewin albertlewin albertlewin
137278,4135218,2015-01-15,Cyberbully,Ben Chanan,stalk bulli hack teenag computerhack tvmovi twitter maisiewilliams ellapurnell harukaabe benchanan benchanan benchanan
5431,77621,1978-10-06,Goin' South,Jack Nicholson,goldrush violenc jacknicholson marysteenburgen christopherlloyd jacknicholson jacknicholson jacknicholson
108445,2296697,2013-04-04,Concussion,Stacie Passon,lesbian womandirector robinweigert maggiesiff johnathantchaikovsky staciepasson staciepasson staciepasson
164540,5952332,2016-09-10,Amanda Knox,Rod Blackhurst,murder truecrim amandaknox andersoncooper arlinekercher rodblackhurst rodblackhurst rodblackhurst
2646,37793,1945-12-06,House of Dracula,Erle C. Kenton,dracula sequel madscientist werewolf classichorror hunchback frankenstein'smonst johncarradine onslowstevens lonchaneyjr. erlec.kenton erlec.kenton erlec.kenton
5357,110157,1994-01-14,Iron Will,Charles Haid,mackenzieastin kevinspacey briancox charleshaid charleshaid charleshaid
33880,415978,2005-06-17,Me and You and Everyone We Know,Miranda July,brotherbrotherrelationship playground independentfilm sextalk artgalleri separ selfmutil shoesalesman chatsess femaleartist meetingontheinternet hopechest womandirector mirandajuly johnhawkes brandonratcliff mirandajuly mirandajuly mirandajuly
8507,22913,1932-02-20,Freaks,Tod Browning,circus dwarv infidel attemptedmurd clown beauti siamesetwin reveng midnightmovi newlyw bigotri disabl sideshow toldinflashback speechimpedi trapezeartist stutter armlesswoman midget barebackrid leglessman poisoneddrink pseudo-hermaphrodit beardedladi microcephal controversialfilm humanskeleton harryearles daisyearles olgabaclanova todbrowning todbrowning todbrowning
8868,338097,2004-04-29,Head in the Clouds,John Duigan,charlizetheron penélopecruz stuarttownsend johnduigan johnduigan johnduigan
6629,45888,1953-04-10,House of Wax,André De Toth,mask wheelchair guillotin remak morgu waxmuseum newyorkc sculptor wax 3d proto-slash vincentprice franklovejoy phylliskirk andrédetoth andrédetoth andrédetoth
4127,93418,1987-10-02,Like Father Like Son,Rod Daniel,rolerevers highschool remak doctor highschoolfriend body-swap childasanadult childbirth adultasachild dudleymoore kirkcameron margaretcolin roddaniel roddaniel roddaniel
93,114825,1995-10-26,Vampire in Brooklyn,Wes Craven,vampir halfvampir eddiemurphy angelabassett allenpayne wescraven wescraven wescraven
56587,825232,2007-12-25,The Bucket List,Rob Reiner,africa himalaya braintumor wifehusbandrelationship senseoflif malefriendship safari dyinganddeath wish journeyroundtheworld terminalil billionair fatherdaughterrelationship estrangedfath elder bucketlist tajmah jacknicholson morganfreeman seanhayes robreiner robreiner robreiner
90600,1614989,2011-08-04,Headhunters,Morten Tyldum,deathoflov artthief artgalleri policeinvestig akselhennie nikolajcoster-waldau synnøvemacodylund mortentyldum mortentyldum mortentyldum
800,116905,1996-06-21,Lone Star,John Sayles,sheriff familysecret neo-western darksecret chriscooper matthewmcconaughey elizabethpeña johnsayles johnsayles johnsayles
110286,2059171,2014-04-18,13 Sins,Daniel Stamm,markwebber devongraye rutinawesley danielstamm danielstamm danielstamm
1035,59742,1965-03-02,The Sound of Music,Robert Wise,resist austria worldwarii music musiccompetit salzburg basedonplayormus classic alp gover convent musiccontest novic puppetshow nuninlov nazioccup 1930s julieandrews christopherplummer eleanorparker robertwise robertwise robertwise
47956,31507,1939-01-14,Jesse James,Henry King,bank jessejam train railroad farmer tyronepower henryfonda nancykelly henryking henryking henryking
134374,823671,2008-10-27,Tinker Bell,Bradley Raymond,totink fairi spring engin garden maewhitman kristinchenoweth raven-symoné bradleyraymond bradleyraymond bradleyraymond
76317,838247,2010-04-09,After.Life,Agnieszka Wojtowicz-Vosloo,wheelchair nightmar funer inject cri casket shovel lili argument crucifix womandirector liamneeson justinlong christinaricci agnieszkawojtowicz-vosloo agnieszkawojtowicz-vosloo agnieszkawojtowicz-vosloo
116941,99878,1990-06-06,Jetsons: The Movie,Joseph Barbera,family'sdailylif futur music basedontvseri georgeo'hanlon melblanc pennysingleton josephbarbera josephbarbera josephbarbera
159725,176892,1998-11-08,A Knight in Camelot,Roger Young,experi timetravel knight kingarthur whoopigoldberg michaelyork palomabaeza rogeryoung rogeryoung rogeryoung
1950,61811,1967-08-02,In the Heat of the Night,Norman Jewison,southernusa blackpeopl smalltown policechief suspect racist africanamerican falseaccus policest racialtens sidneypoitier rodsteiger warrenoates normanjewison normanjewison normanjewison
4611,97626,1989-09-12,Johnny Handsome,Walter Hill,individu prison robberi ex-detaine oper restart neworlean ugli mask newident plasticsurgeri mickeyrourke ellenbarkin morganfreeman walterhill walterhill walterhill
1935,33729,1941-10-28,How Green Was My Valley,John Ford,wale ruralset coalmin walterpidgeon maureeno'hara roddymcdowall johnford johnford johnford
52973,478311,2007-06-01,Knocked Up,Judd Apatow,alcohol one-nightstand bed pregnancyandbirth condom patern drugus beard unprotectedsex duringcreditssting sethrogen katherineheigl lesliemann juddapatow juddapatow juddapatow
26283,69865,1973-09-19,Charley Varrick,Don Siegel,suicid sheriff basedonnovel smalltown newmexico hitman pilot mafia desert bankheist waltermatthau joedonbaker feliciafarr donsiegel donsiegel donsiegel
129657,2401097,2015-01-15,Tracers,Daniel Benmayor,chinesemafia parkour newyorkc loanshark youngadult bikemesseng marieavgeropoulos taylorlautner adamrayner danielbenmayor danielbenmayor danielbenmayor
116801,3825638,2014-09-06,Labyrinth of Lies,Giulio Ricciarelli,worldwarii alexanderfehling andrészymanski friederikebecht giulioricciarelli giulioricciarelli giulioricciarelli
59126,815241,2008-10-01,Religulous,Larry Charles,muslim museum jew evid rabbi interview christian faith atheist chapel religi cathol evolut trucker mormon skeptic creation aftercreditssting billmaher joseluisdejesusmiranda andrewnewberg larrycharles larrycharles larrycharles
7311,31385,1939-07-28,"Goodbye, Mr. Chips",Sam Wood,worldwari teacher melodrama school boys'boardingschool headmast boys'school robertdonat greergarson terrykilburn samwood samwood samwood
2303,73440,1975-06-11,Nashville,Robert Altman,satir candid celebrityworship davidarkin barbarabaxley nedbeatty robertaltman robertaltman robertaltman
171611,4849438,2017-04-27,Baahubali 2: The Conclusion,S.S. Rajamouli,kingdom bilingu prabhas ranadaggubati sathyaraj s.s.rajamouli s.s.rajamouli s.s.rajamouli
59018,857191,2007-09-07,The Visitor,Tom McCarthy,michigan flat immigr drum class independentfilm richardjenkins haazsleiman danaigurira tommccarthy tommccarthy tommccarthy
104908,2226417,2013-09-12,Insidious: Chapter 2,James Wan,hauntedhous possess demon famili ghost brideinblack patrickwilson rosebyrne tysimpkins jameswan jameswan jameswan
2045,106868,1993-03-12,A Far Off Place,Mikael Salomon,murder surviv explos reesewitherspoon ethanembry jackthompson mikaelsalomon mikaelsalomon mikaelsalomon
130640,1844025,2012-05-12,Sadako 3D,Tsutomu Hanabusa,japan onlin ringu cursedvideo aihashimoto satomiishihara kôjiseto tsutomuhanabusa tsutomuhanabusa tsutomuhanabusa
34520,377818,2005-08-05,The Dukes of Hazzard,Jay Chandrasekhar,sheriff farm bikini redneck moonshin johnnyknoxville seannwilliamscott jessicasimpson jaychandrasekhar jaychandrasekhar jaychandrasekhar
127138,3397754,2015-08-14,Ten Thousand Saints,Shari Springer Berman,womandirector ethanhawke asabutterfield haileesteinfeld sharispringerberman sharispringerberman sharispringerberman
4251,221073,2000-06-21,Chopper,Andrew Dominik,tattoo kidnap gangsterboss delinqu psychopathickil independentfilm hoodlum ericbana simonlyndon davidfield andrewdominik andrewdominik andrewdominik
76714,21873,1931-09-26,Five Star Final,Mervyn LeRoy,newspaperman editor cityeditor edwardg.robinson marianmarsh h.b.warner mervynleroy mervynleroy mervynleroy
79057,1424381,2010-07-03,Predators,Nimród Antal,hunter predat yakuza huntinghumanb alienlife-form sequel alien alienplanet jungl soldier warrior tophergrace alicebraga laurencefishburne nimródantal nimródantal nimródantal
3978,146984,2000-11-02,The Legend of Bagger Vance,Robert Redford,competit worldwari greatdepress caddi savannah mattdamon brucemcgill charlizetheron robertredford robertredford robertredford
54290,804452,2007-08-03,Bratz,Sean McNamara,duringcreditssting loganbrowning janelparrish nathaliaramos seanmcnamara seanmcnamara seanmcnamara
65435,1107365,2008-09-24,Open Season 2,Matthew O'Callaghan,bear dachshund mikeepps joelmchale janekrakowski matthewo'callaghan matthewo'callaghan matthewo'callaghan
166530,1183374,2016-09-24,Pet,Carles Torrens,waitress bus obsess restaur cage stalker murder basement gore stalk serialkil violenc slave dog securityguard journal dogpound imprison rat dominicmonaghan kseniasolo jennettemccurdy carlestorrens carlestorrens carlestorrens
132377,1552224,2014-09-26,Outcast,Nick Powell,emperor chineseemperor warrior haydenchristensen nicolascage liuyifei nickpowell nickpowell nickpowell
882,117965,1996-08-30,The Trigger Effect,David Koepp,riot blackout poweroutag sickchild kylemaclachlan elisabethshue dermotmulroney davidkoepp davidkoepp davidkoepp
18,113101,1995-12-09,Four Rooms,Allison Anders,hotel newyear'sev witch bet hotelroom sperm losangel hoodlum womandirector episodefilm timroth antoniobanderas jenniferbeals allisonanders allisonanders allisonanders
141648,3787590,2015-08-26,We Are Your Friends,Max Joseph,dj zacefron emilyratajkowski wesbentley maxjoseph maxjoseph maxjoseph
3448,93105,1987-12-23,"Good Morning, Vietnam",Barry Levinson,rockandrol radiost warcrim entertain explos cynic radio vietnamwar vietcong gi u.s.airforc dyinganddeath radiopresent humor saigon provoc rightandjustic robinwilliams forestwhitaker tungthanhtran barrylevinson barrylevinson barrylevinson
86892,1527788,2010-08-04,The Man from Nowhere,Lee Jeong-Beom,childlabour martialart assassin hero hitman protect friendship tragichero tragedi disappear wonbin kimsae-ron kimtae-hoon leejeong-beom leejeong-beom leejeong-beom
44555,405094,2006-03-15,The Lives of Others,Florian Henckel von Donnersmarck,germani berlin suicid berlinwal corrupt germandemocraticrepubl stasi blackmail coldwar sovietunion nuditi propaganda freedomofspeech housesearch artists'lif spi art govern interrog surveil ministerforeduc heartbreak eastgermani communism mfs martinagedeck ulrichmühe sebastiankoch florianhenckelvondonnersmarck florianhenckelvondonnersmarck florianhenckelvondonnersmarck
106870,2231554,2012-10-12,Grave Encounters 2,John Poliquin,halloween insaneasylum dormitori supernatur insan sequel murder ouijaboard haunt spirit paranormalinvestig mentalasylum fakedocumentari ghost foundfootag mentalhospit reesealexander stephaniebennett jeffreybowyer-chapman johnpoliquin johnpoliquin johnpoliquin
2379,89822,1985-03-28,Police Academy 2: Their First Assignment,Jerry Paris,handcuff policechief policeoper spi investig policeeverydaylif policeacademi command steveguttenberg bubbasmith davidgraf jerryparis jerryparis jerryparis
131066,1629374,2011-09-27,Ronal the Barbarian,Kresten Vestbjerg Andersen,famili andersjuul hadika-koush lærkewintherandersen krestenvestbjergandersen krestenvestbjergandersen krestenvestbjergandersen
3354,183523,2000-03-10,Mission to Mars,Brian De Palma,mar spacecraft spacetravel alien longtak outerspac astronaut dismember aliencontact trappedinspac garysinise timrobbins doncheadle briandepalma briandepalma briandepalma
41285,416320,2005-10-26,Match Point,Woody Allen,lovetriangl londonengland upperclass adulteri tenni rivertham love wealth lust instructor golddigg socialclimb actress jonathanrhysmeyers scarlettjohansson emilymortimer woodyallen woodyallen woodyallen
25773,21079,1931-01-09,Little Caesar,Mervyn LeRoy,robberi murder gangster teetotal edwardg.robinson douglasfairbanksjr. glendafarrell mervynleroy mervynleroy mervynleroy
2574,129280,1999-04-02,The Out-of-Towners,Sam Weisman,newyork travel misfortun stevemartin goldiehawn johncleese samweisman samweisman samweisman
5303,99892,1990-03-09,Joe Versus the Volcano,John Patrick Shanley,escap orangesoda luggag dyingman'slastfl ukulel terminalillnessdyingman tomhanks megryan lloydbridges johnpatrickshanley johnpatrickshanley johnpatrickshanley
2334,133952,1998-11-06,The Siege,Edward Zwick,islam muslim carbomb fbiag denzelwashington annettebening brucewillis edwardzwick edwardzwick edwardzwick
5452,107438,1993-11-05,Look Who's Talking Now!,Tom Ropelewski,brothersisterrelationship monolog puppi dog famili johntravolta kirstiealley lysetteanthony tomropelewski tomropelewski tomropelewski
176045,102691,1991-06-21,The Pope Must Die,Peter Richardson,vatican pope priest alternativecomedi robbiecoltrane beverlyd'angelo alexrocco peterrichardson peterrichardson peterrichardson
82744,1433108,2010-11-23,Faster,"George Tillman, Jr.","dwaynejohnson billybobthornton maggiegrace georgetillman,jr. georgetillman,jr. georgetillman,jr."
161066,3165630,2015-04-17,The Benefactor,Andrew Renzi,dakotafanning theojames richardgere andrewrenzi andrewrenzi andrewrenzi
4602,97481,1989-11-17,Harlem Nights,Eddie Murphy,corrupt polic friend rivalri hoodlum nightclubown eddiemurphy richardpryor reddfoxx eddiemurphy eddiemurphy eddiemurphy
80893,448400,2006-08-27,Grimm Love,Martin Weisz,videoband kanibalismus victim murder killer kerirussell thomaskretschmann thomashuber martinweisz martinweisz martinweisz
45183,427954,2005-08-11,The Protector,Prachya Pinkaew,buddhism eleph sydney australia fighter tempel gang anim tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew prachyapinkaew prachyapinkaew
5311,81738,1980-04-17,The Watcher in the Woods,John Hough,countryhous solareclips hauntedhous past bettedavis lynn-hollyjohnson kylerichards johnhough johnhough johnhough
38992,417217,2005-10-07,Two for the Money,D.J. Caruso,bet career greed sport americanfootballplay inspiredbyatruestori alpacino matthewmcconaughey renerusso d.j.caruso d.j.caruso d.j.caruso
104518,2171867,2013-09-03,Empire State,Dito Montiel,heist armoredtruck liamhemsworth dwaynejohnson emmaroberts ditomontiel ditomontiel ditomontiel
136666,2758904,2014-10-30,Search Party,Scot Armstrong,adampally t.j.miller thomasmiddleditch scotarmstrong scotarmstrong scotarmstrong
44761,393109,2005-01-30,Brick,Rian Johnson,california lonewolf leav highschool independentfilm call josephgordon-levitt norazehetner lukashaas rianjohnson rianjohnson rianjohnson
63483,887971,2008-10-27,While She Was Out,Susan Montford,suspens surviv kimbasinger lukashaas craigsheffer susanmontford susanmontford susanmontford
4164,182000,2001-01-19,The Caveman's Valentine,Kasi Lemmons,womandirector samuell.jackson colmfeore annmagnuson kasilemmons kasilemmons kasilemmons
8337,46816,1954-06-24,The Caine Mutiny,Edward Dmytryk,mutini worldwarii paranoia warship mentalbreakdown militarycourt u.s.navi navaloffic naval shipcaptain humphreybogart humphreybogart vanjohnson fredmacmurray edwarddmytryk edwarddmytryk edwarddmytryk
4039,83564,1982-06-18,Annie,John Huston,santaclaus music basedoncom basedonplayormus microphon littlegirl orphan whistl child'spointofview chryslerbuild rockett locket aileenquinn albertfinney carolburnett johnhuston johnhuston johnhuston
152228,3658772,2016-02-05,Misconduct,Shintaro Shimosawa,joshduhamel aliceeve malinåkerman shintaroshimosawa shintaroshimosawa shintaroshimosawa
152228,3658772,2016-02-05,Misconduct,Shintaro Shimosawa,joshduhamel aliceeve malinåkerman shintaroshimosawa shintaroshimosawa shintaroshimosawa
103235,1924396,2013-01-01,The Best Offer,Giuseppe Tornatore,paint auction confidencegam fineart honeypot geoffreyrush jimsturgess sylviahoeks giuseppetornatore giuseppetornatore giuseppetornatore
1257,88794,1985-10-11,Better Off Dead...,Savage Steve Holland,duck nerd paperboy ski aftercreditssting duringcreditssting johncusack davidogdenstiers kimdarby savagesteveholland savagesteveholland savagesteveholland
7235,296042,2001-12-22,Ichi the Killer,Takashi Miike,pain violenceagainstwomen japanesemafia pierc dominatrix gore drug twin disembowel blade masochist sadistictortur predatorturnsvictim anarchiccomedi tadanobuasano naoomori shinyatsukamoto takashimiike takashimiike takashimiike
5610,280460,2002-09-20,The Banger Sisters,Bob Dolman,tattoo rockstar groupi past famili goldiehawn susansarandon geoffreyrush bobdolman bobdolman bobdolman
26152,60153,1966-07-30,Batman,Leslie H. Martinson,submarin dccomic missil sharkattack rescu shark sharkrepel blackcat superpow adamwest burtward leemeriwether leslieh.martinson leslieh.martinson leslieh.martinson
6809,88272,1984-08-17,Tightrope,Richard Tuggle,prostitut neworlean serialkil seriesofmurd policedetect clinteastwood genevièvebujold danhedaya richardtuggle richardtuggle richardtuggle
357,109831,1994-03-09,Four Weddings and a Funeral,Mike Newell,upperclass loveatfirstsight weddingvow marriagepropos yuppi loveofone'slif lonewolf snob wit bride bridegroom bridesmaid funer clumsyfellow friendship wed gaycoupl hughgrant andiemacdowell jamesfleet mikenewell mikenewell mikenewell
48346,110300,1994-12-12,The Land Before Time II: The Great Valley Adventure,Roy Allen Smith,tyrannosaurusrex triceratop brontosaurus spinosaurus dinosaur scottmcafee candacehutson heatherhogan royallensmith royallensmith royallensmith
163909,4730986,2016-08-31,Divines,Houda Benyamina,pari dancer friendship drugrefer drug oulayaamamra déborahlukumuena kévinmischel houdabenyamina houdabenyamina houdabenyamina
7164,316396,2003-12-25,Peter Pan,P.J. Hogan,fli liber fairi peterpan pirategang mermaid jeremysumpter jasonisaacs rachelhurd-wood p.j.hogan p.j.hogan p.j.hogan
168714,1781058,2017-03-24,Wilson,Craig Johnson,naiveti oddbal daughter misfit dog divorce basedongraphicnovel middleagedman woodyharrelson sandyoian-thomas shaunbrown craigjohnson craigjohnson craigjohnson
79463,1415283,2010-03-26,Nanny McPhee and the Big Bang,Susanna White,nanni fantasi children aftercreditssting duringcreditssting womandirector emmathompson asabutterfield ralphfiennes susannawhite susannawhite susannawhite
90474,1661420,2011-10-06,Polisse,Maïwenn,womandirector karinviard joeystarr marinafoïs maïwenn maïwenn maïwenn
61132,942385,2008-08-09,Tropic Thunder,Ben Stiller,filmmak satir jungl moviestar southeastasia landmin shackl warfilmmak duringcreditssting blackfac methodact benstiller jackblack robertdowneyjr. benstiller benstiller benstiller
103755,1860353,2013-07-11,Turbo,David Soren,underdog carrac dream speed power snail fast friend superpow racer ryanreynolds paulgiamatti michaelpeña davidsoren davidsoren davidsoren
2014,76054,1976-12-17,Freaky Friday,Gary Nelson,jodiefoster barbaraharris johnastin garynelson garynelson garynelson
3835,106627,1993-04-02,The Crush,Alan Shapiro,journalist obsess reveng suspens eroticthril caryelwes aliciasilverstone jenniferrubin alanshapiro alanshapiro alanshapiro
6950,338188,2003-11-26,The Missing,Ron Howard,mexico basedonnovel newmexico apach baby-snatch daughter frontier crimin 19thcenturi tommyleejones cateblanchett evanrachelwood ronhoward ronhoward ronhoward
6078,83943,1982-06-13,Firefox,Clint Eastwood,fli pilot kampfjet falseident assault suspens clinteastwood freddiejones davidhuffman clinteastwood clinteastwood clinteastwood
97866,1966604,2012-07-13,The Imposter,Bart Layton,biographi fakeident frédéricbourdin adamo'brian annaruben bartlayton bartlayton bartlayton
152591,2888046,2015-12-19,Ip Man 3,Wilson Yip,biographi donnieyen lynnhung zhangjin wilsonyip wilsonyip wilsonyip
161738,4731008,2016-02-04,Robinson Crusoe,Ben Stassen,cat island parrot bulli talkinganim storm shipwreck robinsoncruso ilkabessin dieterhallervorden matthiasschweighöfer benstassen benstassen benstassen
5364,250797,2002-05-10,Unfaithful,Adrian Lyne,adulteri infidel erotic literatur lover newyorkc eroticthril richardgere dianelane oliviermartinez adrianlyne adrianlyne adrianlyne
2719,171363,1999-07-23,The Haunting,Jan de Bont,basedonnovel trauma castl hauntedhous insomnia bone poster paint remak haunt childlabor audiorecord spiralstaircas evil loner research insomniac paranormalact logbook  strangenois spook cherub liamneeson catherinezeta-jones owenwilson jandebont jandebont jandebont
117162,2691734,2014-09-11,October Gale,Ruba Nadda,gunshotwound cottag doctor womandirector patriciaclarkson scottspeedman timroth rubanadda rubanadda rubanadda
172809,4429194,2016-09-12,Paris Can Wait,Eleanor Coppola,womandirector dianelane arnaudviard alecbaldwin eleanorcoppola eleanorcoppola eleanorcoppola
97832,1629757,2012-10-25,Chasing Mavericks,Curtis Hanson,wave surf sport mentorprotégérelationship santacruzcalifornia gerardbutler jonnyweston elisabethshue curtishanson curtishanson curtishanson
6558,101635,1991-10-24,Curly Sue,John Hughes,homelessperson patern daughter plötzlicherreichtum wealth jimbelushi alisanporter kellylynch johnhughes johnhughes johnhughes
30818,363473,2004-12-17,Beyond the Sea,Kevin Spacey,music perfectionist rowboat courtship kevinspacey katebosworth johngoodman kevinspacey kevinspacey kevinspacey
88,115697,1996-02-01,Black Sheep,Penelope Spheeris,nitrousoxid candidcamera doubleact politicalsatir crookedpolitician womandirector chrisfarley davidspade grantheslov penelopespheeris penelopespheeris penelopespheeris
810,116756,1996-07-17,Kazaam,Paul Michael Glaser,newyork wish geni shaquilleo'neal franciscapra allywalker paulmichaelglaser paulmichaelglaser paulmichaelglaser
97059,2215719,2012-06-28,Katy Perry: Part of Me,Dan Cutforth,womandirector katyperry russellbrand shannonwoodward dancutforth dancutforth dancutforth
50954,482527,2006-12-26,It's a Boy Girl Thing,Nick Hurran,interview highschool love neighbor curs school spell teenag popular body-swap teencomedi homecom publichumili soultransfer kevinzegers samairearmstrong sherrymiller nickhurran nickhurran nickhurran
102088,1462900,2013-01-08,The Grandmaster,Wong Kar-wai,martialart kungfu biographi kungfumast tonyleungchiu-wai zhangziyi songhye-kyo wongkar-wai wongkar-wai wongkar-wai
89039,1549572,2011-07-22,Another Earth,Mike Cahill,earth tragedi janitor planet duplic cosmolog ego solarsystem williammapother britmarling matthew-leeerlbach mikecahill mikecahill mikecahill
57421,422401,2006-04-27,Hatchet,Adam Green,neworlean allig malefriendship ax swampf serialkil joeldavidmoore tamarafeldman deonrichmond adamgreen adamgreen adamgreen
93572,1473397,2011-07-15,Lucky,Gil Cates Jr.,lotteri crush serialkil teenagecrush colinhanks jeffreytambor mimirogers gilcatesjr. gilcatesjr. gilcatesjr.
92184,81793,1980-11-01,Christmas Evil,Lewis Jackson,santaclaus hospit church killer killingspre peepingtom killersantaclaus christmashorror toyfactori delusion brandonmaggart jeffreydemunn diannehull lewisjackson lewisjackson lewisjackson
25946,40876,1948-10-10,The Three Musketeers,George Sidney,musket gascon lanaturner genekelly juneallyson georgesidney georgesidney georgesidney
96456,1603257,2012-02-17,ATM,David Brooks,atm hoodedfigur duringcreditssting aliceeve joshpeck briangeraghty davidbrooks davidbrooks davidbrooks
32011,257516,2005-02-25,Cursed,Wes Craven,brothersisterrelationship bite transform supernaturalpow werewolf portiaderossi christinaricci jesseeisenberg wescraven wescraven wescraven
2471,92493,1988-05-19,Crocodile Dundee II,John Cornell,newyork crocodil australia largeknif aftercreditssting paulhogan lindakozlowski johnmeillon johncornell johncornell johncornell
32596,318649,2005-04-06,Sahara,Breck Eisner,tyrant ironcladship matthewmcconaughey penélopecruz stevezahn breckeisner breckeisner breckeisner
5715,82118,1981-05-08,The Burning,Tony Maylam,summercamp wood burnedal camp slasher axeinthehead videonasti brianmatthews leahayres brianbacker tonymaylam tonymaylam tonymaylam
6886,294357,2003-10-23,Beyond Borders,Martin Campbell,londonengland cia landmin loveofone'slif cambodia ethiopia chechnya foreignaid angelinajolie cliveowen teripolo martincampbell martincampbell martincampbell
39435,386140,2005-10-24,The Legend of Zorro,Martin Campbell,california spi fathersonrelationship mexico hero marriagecrisi swordfight divorc americancivilwar antoniobanderas catherinezeta-jones adriánalonsobarona martincampbell martincampbell martincampbell
492,107507,1993-08-18,Manhattan Murder Mystery,Woody Allen,"investig darkcomedi independentfilm neighbor referencetowilliamshakespear manwithglass womanwithglass manhattan,newyorkc woodyallen dianekeaton jerryadler woodyallen woodyallen woodyallen"
62437,1175491,2008-10-17,W.,Oliver Stone,usa whitehous usapresid georgew.bush presid iraqwar joshbrolin elizabethbanks ellenburstyn oliverstone oliverstone oliverstone
55267,480242,2007-10-26,Dan in Real Life,Peter Hedges,bookshop daughter relationship widow shore advicecolumnist singlefath duringcreditssting stevecarell juliettebinoche danecook peterhedges peterhedges peterhedges
113575,2114461,2014-04-18,Authors Anonymous,Ellie Kanner,writer womandirector kaleycuoco chrisklein teripolo elliekanner elliekanner elliekanner
133147,1092053,2007-09-18,Barbie as the Island Princess,Greg Richardson,marbordallo palomablanco tonycruz gregrichardson gregrichardson gregrichardson
242,109771,1994-12-07,Farinelli,Gérard Corbiau,brotherbrotherrelationship opera eunuch biographi dresden operasing stefanodionisi enricoloverso elsazylberstein gérardcorbiau gérardcorbiau gérardcorbiau
1956,81283,1980-09-19,Ordinary People,Robert Redford,posttraumaticstressdisord depress suicideattempt grief dysfunctionalfamili guilt deathofson griev donaldsutherland marytylermoore juddhirsch robertredford robertredford robertredford
495,74102,1976-05-15,In the Realm of the Senses,Nagisa Ōshima,japan jealousi brothel nuditi passion long geisha deceivedwif castrat strangl independentfilm unsimulatedsex prostitut erotic70 eikomatsuda tatsuyafuji aoinakajima nagisaōshima nagisaōshima nagisaōshima
111551,2309961,2014-04-04,Afflicted,Derek Lee,vampir foundfootag bayarehaz dereklee clifprowse dereklee dereklee dereklee
27619,318403,2004-02-06,The Lion King 1½,Bradley Raymond,africa lion pig sequel royalti bestfriend nathanlane erniesabella juliekavner bradleyraymond bradleyraymond bradleyraymond
4334,244316,2000-09-20,Yi Yi,Edward Yang,businessman daughter pool wed famili wunien-jen elainejin isseiogata edwardyang edwardyang edwardyang
69604,1178663,2009-06-19,Whatever Works,Woody Allen,loveatfirstsight runaway agediffer naiveti christian marriag atheist misanthrop eccentr religion date newyorkc oldermanyoungerwomanrelationship limp larrydavid evanrachelwood adambrooks woodyallen woodyallen woodyallen
5841,102782,1991-08-02,Return to the Blue Lagoon,William A. Graham,island maroon pacificisland teenag desertedisland tropicalisland millajovovich briankrause lisapelikan williama.graham williama.graham williama.graham
66934,1227926,2008-07-15,Dr. Horrible's Sing-Along Blog,Joss Whedon,antihero music parodi madscientist supervillain bittersweet neilpatrickharris nathanfillion feliciaday josswhedon josswhedon josswhedon
1887,119053,1998-05-29,Almost Heroes,Christopher Guest,fight braveri slapstick nativeamerican bear interraciallov drinkingcontest bipolardisord maul chrisfarley matthewperry bokeemwoodbine christopherguest christopherguest christopherguest
4014,241303,2000-12-14,Chocolat,Lasse Hallström,chocol mayor pralin singl motherdaughterrelationship juliettebinoche alfredmolina johnnydepp lassehallström lassehallström lassehallström
31035,86429,1983-11-04,Testament,Lynne Littman,dystopia disast womandirector janealexander williamdevane kevincostner lynnelittman lynnelittman lynnelittman
96616,1232200,2012-06-14,That's My Boy,Sean Anders,deadbeatdad cheatingfiancé teacherstudentsex brothersisterincest adamsandler susansarandon evaamurrimartino seananders seananders seananders
